1184;2021-01-23;07:54;WE
1184;2021-01-23;16:16;WY
1184;2021-01-24;07:51;WE
1184;2021-01-24;16:37;WY
1271;2021-01-18;13:46;WE
1271;2021-01-18;22:26;WY
1271;2021-01-19;13:46;WE
1271;2021-01-19;22:25;WY
1271;2021-01-20;22:30;WE
1271;2021-01-21;06:49;WY
1271;2021-01-21;22:27;WE
1271;2021-01-22;06:53;WY
1306;2021-01-20;22:30;WE
1306;2021-01-21;07:00;WY
1306;2021-01-21;22:30;WE
1306;2021-01-22;07:00;WY
1306;2021-01-22;22:30;WE
1306;2021-01-23;07:00;WY
1331;2021-01-20;06:03;WE
1331;2021-01-20;14:38;WY
1331;2021-01-22;05:57;WE
1331;2021-01-22;14:37;WY
1331;2021-01-23;06:02;WE
1331;2021-01-23;14:24;WY
1331;2021-01-24;06:06;WE
1331;2021-01-24;14:30;WY
1360;2021-01-19;05:50;WE
1360;2021-01-19;17:57;WY
1360;2021-01-22;17:54;WE
1360;2021-01-23;06:09;WY
1464;2021-01-19;06:00;WE
1464;2021-01-19;14:30;WY
1464;2021-01-20;06:00;WE
1464;2021-01-20;14:30;WY
1464;2021-01-21;06:00;WE
1464;2021-01-21;14:51;WY
1471;2021-01-18;22:20;WE
1471;2021-01-19;07:08;WY
1471;2021-01-20;13:49;WE
1471;2021-01-20;22:28;WY
1471;2021-01-21;13:52;WE
1471;2021-01-21;22:29;WY
1471;2021-01-22;22:22;WE
1471;2021-01-23;06:58;WY
1499;2021-01-19;07:11;WE
1499;2021-01-19;15:33;WY
1499;2021-01-20;07:10;WE
1499;2021-01-20;15:33;WY
1499;2021-01-21;07:12;WE
1499;2021-01-21;15:23;WY
1501;2021-01-20;10:57;WE
1501;2021-01-20;22:55;WY
1501;2021-01-21;11:03;WE
1501;2021-01-21;23:06;WY
1501;2021-01-23;10:55;WE
1501;2021-01-23;21:43;WY
1534;2021-01-18;06:21;WE
1534;2021-01-18;18:56;WY
1534;2021-01-19;06:16;WE
1534;2021-01-19;18:48;WY
1534;2021-01-23;06:24;WE
1534;2021-01-23;18:52;WY
1534;2021-01-24;06:22;WE
1534;2021-01-24;18:52;WY
1537;2021-01-19;06:58;WE
1537;2021-01-19;15:25;WY
1537;2021-01-20;06:57;WE
1537;2021-01-20;15:25;WY
1537;2021-01-21;06:50;WE
1537;2021-01-21;15:16;WY
1537;2021-01-22;06:51;WE
1537;2021-01-22;15:17;WY
1537;2021-01-23;06:52;WE
1537;2021-01-23;15:22;WY
1540;2021-01-18;22:00;WE
1540;2021-01-19;06:30;WY
1540;2021-01-23;05:58;WE
1540;2021-01-23;14:28;WY
1540;2021-01-24;05:58;WE
1540;2021-01-24;14:22;WY
1563;2021-01-22;05:50;WE
1563;2021-01-22;18:00;WY
1563;2021-01-23;17:59;WE
1563;2021-01-24;06:10;WY
1568;2021-01-18;08:15;WE
1568;2021-01-18;17:06;WY
1568;2021-01-20;08:12;WE
1568;2021-01-20;18:35;WY
1568;2021-01-21;08:10;WE
1568;2021-01-21;18:00;WY
1568;2021-01-22;08:00;WE
1568;2021-01-22;17:30;WY
1595;2021-01-18;05:49;WE
1595;2021-01-18;14:33;WY
1595;2021-01-19;05:52;WE
1595;2021-01-19;14:38;WY
1595;2021-01-21;05:55;WE
1595;2021-01-21;14:40;WY
1595;2021-01-22;05:49;WE
1595;2021-01-22;14:32;WY
1604;2021-01-19;10:34;WE
1604;2021-01-19;20:26;WY
1604;2021-01-21;08:00;WE
1604;2021-01-21;16:30;WY
1604;2021-01-23;07:36;WE
1604;2021-01-23;16:54;WY
1608;2021-01-18;13:38;WE
1608;2021-01-18;22:10;WY
1608;2021-01-19;13:27;WE
1608;2021-01-19;22:10;WY
1608;2021-01-20;13:32;WE
1608;2021-01-20;22:09;WY
1608;2021-01-21;13:34;WE
1608;2021-01-21;22:06;WY
1622;2021-01-18;07:45;WE
1622;2021-01-18;16:30;WY
1622;2021-01-19;07:50;WE
1622;2021-01-19;16:29;WY
1622;2021-01-21;07:50;WE
1622;2021-01-21;16:33;WY
1622;2021-01-22;07:59;WE
1622;2021-01-22;16:25;WY
1664;2021-01-19;06:39;WE
1664;2021-01-19;15:10;WY
1664;2021-01-21;07:51;WE
1664;2021-01-21;16:25;WY
1664;2021-01-22;07:58;WE
1664;2021-01-22;16:23;WY
1664;2021-01-23;07:52;WE
1664;2021-01-23;16:24;WY
1676;2021-01-18;07:57;WE
1676;2021-01-18;16:30;WY
1676;2021-01-19;07:57;WE
1676;2021-01-19;16:41;WY
1676;2021-01-20;07:55;WE
1676;2021-01-20;16:36;WY
1682;2021-01-20;17:55;WE
1682;2021-01-21;06:02;WY
1682;2021-01-24;05:57;WE
1682;2021-01-24;18:01;WY
1700;2021-01-18;22:20;WE
1700;2021-01-19;06:50;WY
1700;2021-01-19;22:25;WE
1700;2021-01-20;06:51;WY
1700;2021-01-20;22:29;WE
1700;2021-01-21;06:49;WY
1700;2021-01-21;22:16;WE
1700;2021-01-22;06:56;WY
1700;2021-01-22;22:16;WE
1700;2021-01-23;06:54;WY
1720;2021-01-18;07:58;WE
1720;2021-01-18;20:31;WY
1720;2021-01-19;19:51;WE
1720;2021-01-20;08:37;WY
1720;2021-01-23;07:54;WE
1720;2021-01-23;20:44;WY
1720;2021-01-24;19:51;WE
1720;2021-01-25;08:43;WY
1754;2021-01-20;07:29;WE
1754;2021-01-20;20:32;WY
1754;2021-01-21;19:49;WE
1754;2021-01-22;08:49;WY
1795;2021-01-18;14:54;WE
1795;2021-01-18;23:24;WY
1795;2021-01-19;14:53;WE
1795;2021-01-19;23:39;WY
1795;2021-01-23;14:49;WE
1795;2021-01-23;23:42;WY
1846;2021-01-19;06:04;WE
1846;2021-01-19;13:02;WY
1846;2021-01-20;05:52;WE
1846;2021-01-20;12:54;WY
1846;2021-01-22;13:27;WE
1846;2021-01-22;20:21;WY
1846;2021-01-23;13:24;WE
1846;2021-01-23;20:31;WY
1882;2021-01-20;06:00;WE
1882;2021-01-20;14:30;WY
1882;2021-01-21;06:00;WE
1882;2021-01-21;14:30;WY
1882;2021-01-22;14:00;WE
1882;2021-01-22;22:30;WY
1882;2021-01-23;14:00;WE
1882;2021-01-23;22:30;WY
1882;2021-01-24;14:00;WE
1882;2021-01-24;22:30;WY
1885;2021-01-18;07:57;WE
1885;2021-01-18;16:57;WY
1885;2021-01-19;07:29;WE
1885;2021-01-19;16:30;WY
1885;2021-01-20;07:26;WE
1885;2021-01-20;16:31;WY
1885;2021-01-21;07:22;WE
1885;2021-01-21;16:30;WY
1916;2021-01-18;09:46;WE
1916;2021-01-18;19:23;WY
1916;2021-01-19;09:47;WE
1916;2021-01-19;19:26;WY
1916;2021-01-21;05:46;WE
1916;2021-01-21;14:36;WY
1916;2021-01-22;05:46;WE
1916;2021-01-22;14:17;WY
1918;2021-01-18;17:56;WE
1918;2021-01-19;06:07;WY
1918;2021-01-20;05:57;WE
1918;2021-01-20;14:33;WY
1918;2021-01-21;05:51;WE
1918;2021-01-21;18:04;WY
1959;2021-01-18;13:59;WE
1959;2021-01-18;22:28;WY
1959;2021-01-19;14:11;WE
1959;2021-01-19;22:32;WY
1959;2021-01-20;14:03;WE
1959;2021-01-20;22:28;WY
1959;2021-01-21;14:07;WE
1959;2021-01-21;22:27;WY
1959;2021-01-22;14:02;WE
1959;2021-01-22;22:31;WY
2027;2021-01-18;22:21;WE
2027;2021-01-19;07:01;WY
2027;2021-01-23;13:52;WE
2027;2021-01-23;22:42;WY
2027;2021-01-24;13:53;WE
2027;2021-01-24;22:27;WY
2091;2021-01-22;06:00;WE
2091;2021-01-22;14:51;WY
2091;2021-01-23;13:50;WE
2091;2021-01-23;22:24;WY
2091;2021-01-24;21:37;WE
2091;2021-01-25;06:21;WY
2092;2021-01-23;22:29;WE
2092;2021-01-24;07:14;WY
2092;2021-01-24;22:24;WE
2092;2021-01-25;07:12;WY
2275;2021-01-22;19:55;WE
2275;2021-01-23;04:26;WY
2275;2021-01-23;19:50;WE
2275;2021-01-24;04:25;WY
2275;2021-01-24;19:52;WE
2275;2021-01-25;04:25;WY
2278;2021-01-19;14:52;WE
2278;2021-01-19;23:27;WY
2278;2021-01-20;14:50;WE
2278;2021-01-20;23:28;WY
2278;2021-01-23;14:51;WE
2278;2021-01-23;23:23;WY
2278;2021-01-24;14:50;WE
2278;2021-01-24;23:23;WY
2288;2021-01-19;18:18;WE
2288;2021-01-20;06:53;WY
2288;2021-01-21;06:24;WE
2288;2021-01-21;18:58;WY
2288;2021-01-22;18:24;WE
2288;2021-01-23;06:53;WY
2288;2021-01-24;18:25;WE
2288;2021-01-25;06:58;WY
2298;2021-01-18;11:05;WE
2298;2021-01-18;23:00;WY
2298;2021-01-21;11:08;WE
2298;2021-01-21;23:00;WY
2298;2021-01-24;13:55;WE
2298;2021-01-25;;WY
2326;2021-01-21;06:58;WE
2326;2021-01-21;15:33;WY
2326;2021-01-22;06:54;WE
2326;2021-01-22;15:36;WY
2338;2021-01-18;12:59;WE
2338;2021-01-18;21:52;WY
2338;2021-01-19;13:52;WE
2338;2021-01-19;22:54;WY
2338;2021-01-21;11:07;WE
2338;2021-01-21;23:00;WY
2338;2021-01-23;13:44;WE
2338;2021-01-23;21:45;WY
2365;2021-01-19;22:16;WE
2365;2021-01-20;06:54;WY
2365;2021-01-20;22:17;WE
2365;2021-01-21;06:54;WY
2365;2021-01-21;22:16;WE
2365;2021-01-22;06:59;WY
2365;2021-01-22;22:20;WE
2365;2021-01-23;06:49;WY
2365;2021-01-23;22:19;WE
2365;2021-01-24;06:55;WY
2484;2021-01-18;05:22;WE
2484;2021-01-18;12:35;WY
2484;2021-01-19;05:20;WE
2484;2021-01-19;12:22;WY
2484;2021-01-22;05:21;WE
2484;2021-01-22;12:56;WY
2484;2021-01-23;05:21;WE
2484;2021-01-23;13:01;WY
2484;2021-01-24;05:19;WE
2484;2021-01-24;12:53;WY
2498;2021-01-18;07:35;WE
2498;2021-01-18;17:03;WY
2498;2021-01-19;07:33;WE
2498;2021-01-19;16:30;WY
2498;2021-01-20;07:35;WE
2498;2021-01-20;16:40;WY
2498;2021-01-21;07:32;WE
2498;2021-01-21;16:38;WY
2498;2021-01-22;07:35;WE
2498;2021-01-22;16:04;WY
2524;2021-01-18;22:00;WE
2524;2021-01-19;06:30;WY
2524;2021-01-19;22:00;WE
2524;2021-01-20;06:30;WY
2524;2021-01-20;22:00;WE
2524;2021-01-21;06:30;WY
2524;2021-01-21;22:00;WE
2524;2021-01-22;06:30;WY
2524;2021-01-22;22:00;WE
2524;2021-01-23;06:30;WY
2585;2021-01-18;14:00;WE
2585;2021-01-18;22:30;WY
2585;2021-01-19;14:00;WE
2585;2021-01-19;22:30;WY
2585;2021-01-20;14:00;WE
2585;2021-01-20;22:30;WY
2585;2021-01-21;14:00;WE
2585;2021-01-21;22:30;WY
2585;2021-01-22;14:00;WE
2585;2021-01-22;22:30;WY
2591;2021-01-18;09:56;WE
2591;2021-01-18;18:34;WY
2591;2021-01-21;06:02;WE
2591;2021-01-21;14:32;WY
2591;2021-01-22;05:52;WE
2591;2021-01-22;14:34;WY
2591;2021-01-23;09:54;WE
2591;2021-01-23;18:31;WY
2591;2021-01-24;22:24;WE
2591;2021-01-25;07:01;WY
2626;2021-01-18;05:26;WE
2626;2021-01-18;15:56;WY
2626;2021-01-20;05:36;WE
2626;2021-01-20;16:54;WY
2626;2021-01-22;05:43;WE
2626;2021-01-22;14:19;WY
2636;2021-01-22;07:52;WE
2636;2021-01-22;17:54;WY
2636;2021-01-23;11:09;WE
2636;2021-01-23;21:31;WY
2750;2021-01-18;14:00;WE
2750;2021-01-18;22:30;WY
2750;2021-01-19;14:00;WE
2750;2021-01-19;22:30;WY
2750;2021-01-20;14:00;WE
2750;2021-01-20;22:30;WY
2750;2021-01-21;14:00;WE
2750;2021-01-21;22:30;WY
2750;2021-01-22;14:00;WE
2750;2021-01-22;22:30;WY
2751;2021-01-18;15:01;WE
2751;2021-01-18;23:29;WY
2751;2021-01-19;14:30;WE
2751;2021-01-19;22:52;WY
2751;2021-01-21;06:46;WE
2751;2021-01-21;15:28;WY
2751;2021-01-22;06:36;WE
2751;2021-01-22;17:23;WY
2751;2021-01-22;21:49;WE
2751;2021-01-23;;WY
2803;2021-01-19;06:48;WE
2803;2021-01-19;15:34;WY
2803;2021-01-20;06:49;WE
2803;2021-01-20;15:30;WY
2803;2021-01-21;06:54;WE
2803;2021-01-21;15:25;WY
2857;2021-01-18;06:00;WE
2857;2021-01-18;14:30;WY
2857;2021-01-21;06:00;WE
2857;2021-01-21;14:30;WY
2857;2021-01-22;06:00;WE
2857;2021-01-22;14:30;WY
2857;2021-01-23;06:00;WE
2857;2021-01-23;14:30;WY
2857;2021-01-24;06:00;WE
2857;2021-01-24;14:30;WY
2959;2021-01-19;06:30;WE
2959;2021-01-19;15:00;WY
2959;2021-01-22;14:30;WE
2959;2021-01-22;23:00;WY
2959;2021-01-23;14:30;WE
2959;2021-01-23;23:00;WY
2959;2021-01-24;14:30;WE
2959;2021-01-24;23:00;WY
2990;2021-01-20;05:50;WE
2990;2021-01-20;18:03;WY
2990;2021-01-21;17:58;WE
2990;2021-01-22;06:02;WY
3040;2021-01-18;08:04;WE
3040;2021-01-18;16:59;WY
3040;2021-01-19;07:57;WE
3040;2021-01-19;16:36;WY
3040;2021-01-20;07:52;WE
3040;2021-01-20;11:34;WY
3052;2021-01-18;07:55;WE
3052;2021-01-18;15:35;WY
3052;2021-01-19;08:01;WE
3052;2021-01-19;15:59;WY
3052;2021-01-20;05:44;WE
3052;2021-01-20;13:34;WY
3052;2021-01-21;08:17;WE
3052;2021-01-21;16:24;WY
3057;2021-01-18;06:00;WE
3057;2021-01-18;14:36;WY
3057;2021-01-19;06:02;WE
3057;2021-01-19;14:32;WY
3057;2021-01-20;05:59;WE
3057;2021-01-20;15:24;WY
3057;2021-01-23;05:54;WE
3057;2021-01-23;13:33;WY
3069;2021-01-18;14:00;WE
3069;2021-01-18;22:30;WY
3097;2021-01-21;06:52;WE
3097;2021-01-21;15:40;WY
3097;2021-01-22;06:51;WE
3097;2021-01-22;15:25;WY
3097;2021-01-23;06:49;WE
3097;2021-01-23;15:34;WY
3097;2021-01-24;06:50;WE
3097;2021-01-24;16:14;WY
3107;2021-01-20;06:00;WE
3107;2021-01-20;14:30;WY
3107;2021-01-21;06:00;WE
3107;2021-01-21;14:30;WY
3107;2021-01-22;06:00;WE
3107;2021-01-22;14:30;WY
3107;2021-01-23;22:00;WE
3107;2021-01-24;06:30;WY
3107;2021-01-24;22:00;WE
3107;2021-01-25;06:30;WY
3134;2021-01-18;06:55;WE
3134;2021-01-18;17:39;WY
3134;2021-01-19;06:56;WE
3134;2021-01-19;17:59;WY
3134;2021-01-23;06:06;WE
3134;2021-01-23;16:39;WY
3134;2021-01-24;06:06;WE
3134;2021-01-24;16:24;WY
3145;2021-01-18;14:48;WE
3145;2021-01-18;23:33;WY
3145;2021-01-21;14:51;WE
3145;2021-01-21;23:36;WY
3145;2021-01-22;14:47;WE
3145;2021-01-22;23:35;WY
3149;2021-01-18;14:57;WE
3149;2021-01-18;23:36;WY
3149;2021-01-22;22:27;WE
3149;2021-01-23;06:11;WY
3149;2021-01-23;22:28;WE
3149;2021-01-24;06:00;WY
3160;2021-01-18;08:32;WE
3160;2021-01-18;17:30;WY
3160;2021-01-19;08:28;WE
3160;2021-01-19;17:00;WY
3160;2021-01-20;08:25;WE
3160;2021-01-20;16:30;WY
3160;2021-01-21;08:26;WE
3160;2021-01-21;17:49;WY
3160;2021-01-22;08:31;WE
3160;2021-01-22;17:51;WY
3165;2021-01-24;22:27;WE
3165;2021-01-25;07:00;WY
3176;2021-01-19;07:50;WE
3176;2021-01-19;16:17;WY
3176;2021-01-20;07:51;WE
3176;2021-01-20;16:19;WY
3176;2021-01-21;07:59;WE
3176;2021-01-21;16:20;WY
3176;2021-01-23;07:58;WE
3176;2021-01-23;16:39;WY
3176;2021-01-24;07:56;WE
3176;2021-01-24;16:20;WY
3183;2021-01-18;05:29;WE
3183;2021-01-18;14:45;WY
3183;2021-01-21;05:32;WE
3183;2021-01-21;16:42;WY
3183;2021-01-22;05:31;WE
3183;2021-01-22;13:19;WY
3183;2021-01-24;05:50;WE
3183;2021-01-24;13:45;WY
3186;2021-01-20;07:46;WE
3186;2021-01-20;16:32;WY
3186;2021-01-21;07:53;WE
3186;2021-01-21;16:02;WY
3186;2021-01-22;07:46;WE
3186;2021-01-22;15:46;WY
3202;2021-01-23;08:03;WE
3202;2021-01-23;15:55;WY
3202;2021-01-24;07:52;WE
3202;2021-01-24;15:55;WY
3213;2021-01-18;16:31;WE
3213;2021-01-19;00:52;WY
3213;2021-01-19;18:01;WE
3213;2021-01-20;02:42;WY
3213;2021-01-20;13:48;WE
3213;2021-01-20;23:05;WY
3219;2021-01-22;06:20;WE
3219;2021-01-22;18:47;WY
3219;2021-01-23;18:25;WE
3219;2021-01-24;06:50;WY
3226;2021-01-18;07:30;WE
3226;2021-01-18;16:30;WY
3226;2021-01-21;07:26;WE
3226;2021-01-21;16:04;WY
3230;2021-01-21;04:49;WE
3230;2021-01-21;13:36;WY
3230;2021-01-22;04:50;WE
3230;2021-01-22;13:36;WY
3230;2021-01-23;04:49;WE
3230;2021-01-23;13:43;WY
3230;2021-01-24;04:49;WE
3230;2021-01-24;13:35;WY
3241;2021-01-18;13:32;WE
3241;2021-01-18;23:27;WY
3241;2021-01-19;13:43;WE
3241;2021-01-19;23:30;WY
3241;2021-01-22;13:31;WE
3241;2021-01-22;23:24;WY
3246;2021-01-18;07:59;WE
3246;2021-01-18;16:24;WY
3246;2021-01-19;08:02;WE
3246;2021-01-19;16:28;WY
3246;2021-01-20;08:00;WE
3246;2021-01-20;16:32;WY
3246;2021-01-22;08:01;WE
3246;2021-01-22;16:34;WY
3246;2021-01-23;08:07;WE
3246;2021-01-23;16:26;WY
3248;2021-01-19;22:00;WE
3248;2021-01-20;06:30;WY
3248;2021-01-21;22:00;WE
3248;2021-01-22;06:30;WY
3248;2021-01-22;22:00;WE
3248;2021-01-23;06:30;WY
3248;2021-01-23;22:30;WE
3248;2021-01-24;07:00;WY
3260;2021-01-18;07:54;WE
3260;2021-01-18;17:33;WY
3260;2021-01-20;11:30;WE
3260;2021-01-20;21:59;WY
3260;2021-01-22;08:00;WE
3260;2021-01-22;17:01;WY
3260;2021-01-23;08:03;WE
3260;2021-01-23;16:56;WY
3267;2021-01-19;13:30;WE
3267;2021-01-19;22:00;WY
3267;2021-01-20;13:30;WE
3267;2021-01-20;22:00;WY
3267;2021-01-21;13:30;WE
3267;2021-01-21;22:06;WY
3267;2021-01-22;14:00;WE
3267;2021-01-22;21:55;WY
3272;2021-01-19;07:56;WE
3272;2021-01-19;16:34;WY
3272;2021-01-20;07:52;WE
3272;2021-01-20;16:22;WY
3272;2021-01-21;07:58;WE
3272;2021-01-21;16:31;WY
3272;2021-01-22;07:54;WE
3272;2021-01-22;16:25;WY
3272;2021-01-23;07:51;WE
3272;2021-01-23;16:32;WY
3273;2021-01-18;05:04;WE
3273;2021-01-18;13:32;WY
3273;2021-01-19;05:02;WE
3273;2021-01-19;13:38;WY
3273;2021-01-20;05:02;WE
3273;2021-01-20;13:44;WY
3275;2021-01-18;14:30;WE
3275;2021-01-18;23:00;WY
3275;2021-01-19;14:30;WE
3275;2021-01-19;23:00;WY
3275;2021-01-20;14:30;WE
3275;2021-01-20;23:00;WY
3275;2021-01-21;14:30;WE
3275;2021-01-21;23:00;WY
3275;2021-01-24;06:23;WE
3275;2021-01-24;14:54;WY
3298;2021-01-18;06:00;WE
3298;2021-01-18;14:30;WY
3298;2021-01-20;22:00;WE
3298;2021-01-21;06:30;WY
3298;2021-01-24;13:45;WE
3298;2021-01-24;22:10;WY
3300;2021-01-24;14:49;WE
3300;2021-01-24;22:53;WY
3303;2021-01-20;06:17;WE
3303;2021-01-20;18:46;WY
3314;2021-01-18;07:52;WE
3314;2021-01-18;16:35;WY
3314;2021-01-19;08:00;WE
3314;2021-01-19;16:33;WY
3314;2021-01-20;07:54;WE
3314;2021-01-20;15:32;WY
3325;2021-01-19;14:48;WE
3325;2021-01-19;23:39;WY
3325;2021-01-20;15:58;WE
3325;2021-01-20;23:31;WY
3325;2021-01-21;15:21;WE
3325;2021-01-21;18:18;WY
3325;2021-01-22;14:53;WE
3325;2021-01-22;23:34;WY
3345;2021-01-18;12:26;WE
3345;2021-01-18;18:51;WY
3345;2021-01-19;08:58;WE
3345;2021-01-19;17:49;WY
3345;2021-01-20;11:41;WE
3345;2021-01-20;18:17;WY
3345;2021-01-21;09:00;WE
3345;2021-01-21;17:49;WY
3349;2021-01-19;07:54;WE
3349;2021-01-19;16:30;WY
3349;2021-01-20;07:56;WE
3349;2021-01-20;16:35;WY
3349;2021-01-21;07:53;WE
3349;2021-01-21;16:33;WY
3349;2021-01-22;07:51;WE
3349;2021-01-22;16:32;WY
3350;2021-01-18;07:24;WE
3350;2021-01-18;15:31;WY
3350;2021-01-19;06:54;WE
3350;2021-01-19;15:30;WY
3350;2021-01-20;06:54;WE
3350;2021-01-20;15:32;WY
3350;2021-01-21;06:53;WE
3350;2021-01-21;15:23;WY
3350;2021-01-22;06:56;WE
3350;2021-01-22;15:21;WY
3357;2021-01-18;08:06;WE
3357;2021-01-18;13:52;WY
3357;2021-01-21;08:14;WE
