1386;2021-02-15;14:00:00;22:00:00;480
1386;2021-02-16;14:00:00;22:00:00;480
1386;2021-02-17;14:00:00;22:00:00;480
1386;2021-02-18;14:00:00;22:00:00;480
1386;2021-02-19;14:00:00;22:00:00;480
1386;2021-02-20;14:00:00;22:00:00;480
1386;2021-02-22;06:00:00;14:00:00;480
1386;2021-02-23;06:00:00;14:00:00;480
1386;2021-02-24;06:00:00;14:00:00;480
1386;2021-02-26;06:00:00;14:00:00;480
758;2021-02-01;06:00:00;14:00:00;480
758;2021-02-02;06:00:00;14:00:00;480
758;2021-02-03;06:00:00;14:00:00;480
758;2021-02-04;06:50:58;14:00:28;420
758;2021-02-05;06:00:00;14:00:00;480
758;2021-02-08;06:00:00;14:00:00;480
758;2021-02-09;06:00:00;14:00:00;480
758;2021-02-10;06:00:00;14:00:00;480
758;2021-02-11;06:00:00;14:00:00;480
758;2021-02-12;06:00:00;14:00:00;480
758;2021-02-15;06:00:00;12:00:27;360
758;2021-02-16;06:00:00;14:00:00;480
758;2021-02-22;06:00:00;14:00:00;480
758;2021-02-23;06:00:00;14:00:00;480
758;2021-02-24;06:00:00;14:00:00;480
758;2021-02-25;06:00:00;14:00:00;480
758;2021-02-26;06:00:00;14:00:00;480
758;2021-02-27;06:00:00;13:00:35;420
1144;2021-02-01;14:00:00;22:00:00;480
1144;2021-02-02;14:00:00;22:00:00;480
1144;2021-02-03;14:00:00;22:00:00;480
1144;2021-02-04;14:00:00;22:00:00;480
1144;2021-02-05;10:15:33;18:15:33;480
1144;2021-02-08;06:00:00;14:00:00;480
1144;2021-02-09;06:00:00;14:00:00;480
1144;2021-02-10;06:00:00;14:00:00;480
1144;2021-02-11;06:00:00;14:00:00;480
1144;2021-02-13;05:00:00;14:00:01;540
1144;2021-02-15;22:00:00;06:00:00;480
1144;2021-02-16;22:00:00;06:00:00;480
1144;2021-02-17;22:00:00;06:00:00;480
1144;2021-02-18;22:00:00;06:00:00;480
1144;2021-02-19;22:00:00;06:00:00;480
1144;2021-02-22;14:00:00;22:00:00;480
1144;2021-02-23;14:00:00;22:00:00;480
1144;2021-02-24;14:00:00;22:00:00;480
1144;2021-02-25;14:00:00;22:00:00;480
1144;2021-02-26;09:52:21;19:00:05;540
641;2021-02-01;06:00:00;14:00:00;480
641;2021-02-02;06:00:00;14:00:00;480
641;2021-02-03;06:00:00;14:00:00;480
641;2021-02-04;06:00:00;14:00:00;480
641;2021-02-05;06:00:00;14:00:00;480
641;2021-02-08;22:00:00;06:00:00;480
641;2021-02-09;22:00:00;06:00:00;480
641;2021-02-10;22:00:00;06:00:00;480
641;2021-02-11;22:00:00;06:00:00;480
641;2021-02-17;14:00:00;22:00:00;480
641;2021-02-18;14:00:00;22:00:00;480
641;2021-02-19;14:00:00;22:00:00;480
641;2021-02-22;06:00:00;14:00:00;480
641;2021-02-23;06:00:00;14:00:00;480
641;2021-02-24;06:00:00;14:00:00;480
641;2021-02-25;06:00:00;14:00:00;480
641;2021-02-26;06:00:00;14:00:00;480
2216;2021-02-01;06:00:00;14:00:00;480
2216;2021-02-02;06:00:00;14:00:00;480
2216;2021-02-03;06:47:30;14:00:27;420
2216;2021-02-05;06:00:00;14:00:00;480
2216;2021-02-09;22:00:00;06:00:00;480
2216;2021-02-10;22:00:00;06:00:00;480
2216;2021-02-11;22:00:00;06:00:00;480
2216;2021-02-15;14:00:00;22:00:00;480
2216;2021-02-16;14:00:00;22:00:00;480
2216;2021-02-18;14:00:00;22:00:00;480
2216;2021-02-22;06:00:00;14:00:00;480
2216;2021-02-23;06:00:00;14:00:00;480
2216;2021-02-24;06:00:00;14:00:00;480
2216;2021-02-25;06:00:00;14:00:00;480
1659;2021-02-01;22:00:00;06:00:00;480
1659;2021-02-02;22:00:00;06:00:00;480
1659;2021-02-03;22:00:00;06:00:00;480
1659;2021-02-04;22:00:00;06:00:00;480
1659;2021-02-05;22:00:00;06:00:00;480
1659;2021-02-08;14:00:00;22:00:00;480
1659;2021-02-09;14:00:00;22:00:00;480
1659;2021-02-10;14:00:00;22:00:00;480
1659;2021-02-11;14:00:00;22:00:00;480
1659;2021-02-12;14:00:00;22:00:00;480
1659;2021-02-22;22:00:00;06:00:00;480
1659;2021-02-23;22:00:00;06:00:00;480
1659;2021-02-24;22:00:00;06:00:00;480
1659;2021-02-25;22:00:00;06:00:00;480
1659;2021-02-26;22:00:00;06:00:00;480
1427;2021-02-01;22:00:00;06:00:00;480
1427;2021-02-02;22:00:00;06:00:00;480
1427;2021-02-03;22:00:00;06:00:00;480
1427;2021-02-04;22:00:00;06:00:00;480
1427;2021-02-05;22:00:00;06:00:00;480
1427;2021-02-08;14:00:00;22:00:00;480
1427;2021-02-09;14:00:00;22:00:00;480
1427;2021-02-15;06:00:00;14:00:00;480
1427;2021-02-16;06:00:00;14:00:00;480
1427;2021-02-17;06:00:00;14:00:00;480
1427;2021-02-18;06:00:00;14:00:00;480
1427;2021-02-19;06:00:00;14:00:00;480
1427;2021-02-22;22:00:00;06:00:00;480
1427;2021-02-23;22:00:00;06:00:00;480
1427;2021-02-24;22:00:00;06:00:00;480
1427;2021-02-25;22:00:00;06:00:00;480
1427;2021-02-26;22:00:00;06:00:00;480
576;2021-02-01;22:00:00;06:00:00;480
576;2021-02-02;22:00:00;06:00:00;480
576;2021-02-03;22:00:00;06:00:00;480
576;2021-02-04;22:00:00;06:00:00;480
576;2021-02-05;22:00:00;06:00:00;480
576;2021-02-08;14:00:00;22:00:00;480
576;2021-02-09;14:00:00;22:00:00;480
